ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
23762387;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23762340;0;0;0;0;0.913;579.194;0;0;0;-0.013;0.013;1;23762340;0;0;0;0;0;0;0;0;0;23762045;54.69461310;25.25046833;125.92286452;0.00000000;0.00000000;12.00000000;20.12698746;
23762485;57.2;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23762340;0;0;0;0;0.913;579.194;0;0;0;-0.013;0.013;1;23762340;0;0;0;0;0;0;0;0;0;23762045;54.69461310;25.25046833;125.92286452;0.00000000;0.00000000;12.00000000;20.12698746;
23762581;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23762532;0;0;0;0;0.913;579.195;0;0;0;-0.013;0.013;1;23762533;0;0;0;0;0;0;0;0;0;23762045;54.69461310;25.25046833;125.92286452;0.00000000;0.00000000;12.00000000;20.12698746;
23762729;57.3;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23762681;0;0;0;0;0.913;579.2;0;0;0;-0.013;0.013;1;23762682;0;0;0;0;0;0;0;0;0;23762045;54.69461310;25.25046833;125.92286452;0.00000000;0.00000000;12.00000000;20.12698746;
23762874;57.2;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23762779;0;0;0;0;0.913;579.231;0;0;0;-0.013;0.013;1;23762780;0;0;0;0;0;0;0;0;0;23762045;54.69461310;25.25046833;125.92286452;0.00000000;0.00000000;12.00000000;20.12698746;
23762973;57.2;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0.001;23762927;0;0;0;0;0.913;579.218;0;0;0;-0.013;0.013;1;23762927;0;0;0;0;0;0;0;0;0;23762045;54.69461310;25.25046833;125.92286452;0.00000000;0.00000000;12.00000000;20.12698746;
23763070;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23763022;0;0;0;0;0.913;579.181;0;0;0;-0.013;0.013;1;23763023;0;0;0;0;0;0;0;0;0;23762045;54.69461310;25.25046833;125.92286452;0.00000000;0.00000000;12.00000000;20.12698746;
23763168;57.3;19.6;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23763122;0;0;0;0;0.913;579.184;0;0;0;-0.013;0.013;1;23763122;0;0;0;0;0;0;0;0;0;23762045;54.69461310;25.25046833;125.92286452;0.00000000;0.00000000;12.00000000;20.12698746;
23763312;57.3;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0.001;23763217;0;0;0;0;0.913;579.171;0;0;0;-0.013;0.013;1;23763218;0;0;0;0;0;0;0;0;0;23762045;54.69461310;25.25046833;125.92286452;0.00000000;0.00000000;12.00000000;20.12698746;
23763411;57.3;19.6;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23763361;0;0;0;0;0.913;579.141;0;0;0;-0.013;0.013;1;23763361;0;0;0;0;0;0;0;0;0;23763045;54.69462844;25.25039384;125.52180128;0.00000000;0.00000000;12.00000000;18.36003304;
23763510;57.3;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23763508;0;0;0;0;0.913;579.099;0;0;0;-0.013;0.013;1;23763509;0;0;0;0;0;0;0;0;0;23763045;54.69462844;25.25039384;125.52180128;0.00000000;0.00000000;12.00000000;18.36003304;
23763657;57.2;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23763508;0;0;0;0;0.913;579.099;0;0;0;-0.013;0.013;1;23763509;0;0;0;0;0;0;0;0;0;23763045;54.69462844;25.25039384;125.52180128;0.00000000;0.00000000;12.00000000;18.36003304;
23763753;57.3;19.4;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23763658;0;0;0;0;0.913;579.071;0;0;0;-0.013;0.013;1;23763659;0;0;0;0;0;0;0;0;0;23763045;54.69462844;25.25039384;125.52180128;0.00000000;0.00000000;12.00000000;18.36003304;
23763851;57.3;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23763802;0;0;0;0;0.913;579.093;0;0;0;-0.013;0.013;1;23763803;0;0;0;0;0;0;0;0;0;23763045;54.69462844;25.25039384;125.52180128;0.00000000;0.00000000;12.00000000;18.36003304;
23763950;57.3;19.6;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23763899;0;0;0;0;0.913;579.059;0;0;0;-0.013;0.013;1;23763950;0;0;0;0;0;0;0;0;0;23763045;54.69462844;25.25039384;125.52180128;0.00000000;0.00000000;12.00000000;18.36003304;
23764094;57.3;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23763998;0;0;0;0;0.913;579.056;0;0;0;-0.013;0.013;1;23763950;0;0;0;0;0;0;0;0;0;23763045;54.69462844;25.25039384;125.52180128;0.00000000;0.00000000;12.00000000;18.36003304;
23764242;57.2;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0.001;23764148;0;0;0;0;0.913;579.018;0;0;0;-0.013;0.013;1;23764095;0;0;0;0;0;0;0;0;0;23763045;54.69462844;25.25039384;125.52180128;0.00000000;0.00000000;12.00000000;18.36003304;
23764389;57.2;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23764336;0;0;0;0;0.913;578.959;0;0;0;-0.013;0.013;1;23764243;0;0;0;0;0;0;0;0;0;23764045;54.69464041;25.25036521;128.21079798;0.00000000;0.00000000;12.00000000;16.18772888;
23764534;57.2;19.6;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23764434;0;0;0;0;0.913;578.916;0;0;0;-0.013;0.013;1;23764390;0;0;0;0;0;0;0;0;0;23764045;54.69464041;25.25036521;128.21079798;0.00000000;0.00000000;12.00000000;16.18772888;
23764630;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23764536;0;0;0;0;0.913;578.883;0;0;0;-0.013;0.013;1;23764536;0;0;0;0;0;0;0;0;0;23764045;54.69464041;25.25036521;128.21079798;0.00000000;0.00000000;12.00000000;16.18772888;
23764727;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23764633;0;0;0;0;0.913;578.907;0;0;0;-0.013;0.013;1;23764633;0;0;0;0;0;0;0;0;0;23764045;54.69464041;25.25036521;128.21079798;0.00000000;0.00000000;12.00000000;16.18772888;
23764873;57.2;19.5;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0.001;23764732;0;0;0;0;0.913;578.909;0;0;0;-0.013;0.013;1;23764733;0;0;0;0;0;0;0;0;0;23764045;54.69464041;25.25036521;128.21079798;0.00000000;0.00000000;12.00000000;16.18772888;
23764970;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23764877;0;0;0;0;0.913;578.884;0;0;0;-0.013;0.013;1;23764878;0;0;0;0;0;0;0;0;0;23764045;54.69464041;25.25036521;128.21079798;0.00000000;0.00000000;12.00000000;16.18772888;
23765067;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0.001;23764976;0;0;0;0;0.912;578.849;0;0;0;-0.013;0.013;1;23764976;0;0;0;0;0;0;0;0;0;23764045;54.69464041;25.25036521;128.21079798;0.00000000;0.00000000;12.00000000;16.18772888;
23765165;57.2;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23765072;0;0;0;0;0.913;578.889;0;0;0;-0.013;0.013;1;23765073;0;0;0;0;0;0;0;0;0;23764045;54.69464041;25.25036521;128.21079798;0.00000000;0.00000000;12.00000000;16.18772888;
23765263;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23765169;0;0;0;0;0.913;578.889;0;0;0;-0.013;0.013;1;23765169;0;0;0;0;0;0;0;0;0;23764045;54.69464041;25.25036521;128.21079798;0.00000000;0.00000000;12.00000000;16.18772888;
23765409;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23765267;0;0;0;0;0.913;578.939;0;0;0;-0.013;0.013;1;23765267;0;0;0;0;0;0;0;0;0;23765000;54.69464797;25.25035795;130.57062688;0.00000000;0.00000000;12.00000000;14.72469711;
23765606;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23765529;0;0;0;0;0.913;578.947;0;0;0;-0.013;0.013;1;23765529;0;0;0;0;0;0;0;0;0;23765000;54.69464797;25.25035795;130.57062688;0.00000000;0.00000000;12.00000000;14.72469711;
23765704;57.3;19.5;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23765606;0;0;0;0;0.913;578.944;0;0;0;-0.013;0.013;1;23765654;0;0;0;0;0;0;0;0;0;23765000;54.69464797;25.25035795;130.57062688;0.00000000;0.00000000;12.00000000;14.72469711;
23765801;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23765704;0;0;0;0;0.913;578.957;0;0;0;-0.013;0.013;1;23765751;0;0;0;0;0;0;0;0;0;23765000;54.69464797;25.25035795;130.57062688;0.00000000;0.00000000;12.00000000;14.72469711;
23765897;57.3;19.6;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23765802;0;0;0;0;0.913;579.001;0;0;0;-0.013;0.013;1;23765847;0;0;0;0;0;0;0;0;0;23765000;54.69464797;25.25035795;130.57062688;0.00000000;0.00000000;12.00000000;14.72469711;
23766046;57.3;19.6;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23765996;0;0;0;0;0.913;579.013;0;0;0;-0.013;0.013;1;23765996;0;0;0;0;0;0;0;0;0;23765000;54.69464797;25.25035795;130.57062688;0.00000000;0.00000000;12.00000000;14.72469711;
23766236;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23766144;0;0;0;0;0.913;579.037;0;0;0;-0.013;0.013;1;23766145;0;0;0;0;0;0;0;0;0;23765000;54.69464797;25.25035795;130.57062688;0.00000000;0.00000000;12.00000000;14.72469711;
23766337;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23766289;0;0;0;0;0.913;579.041;0;0;0;-0.013;0.013;1;23766289;0;0;0;0;0;0;0;0;0;23766000;54.69465242;25.25036442;131.44777765;0.00000000;0.00000000;12.00000000;13.63434315;
23766434;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23766289;0;0;0;0;0.913;579.041;0;0;0;-0.013;0.013;1;23766289;0;0;0;0;0;0;0;0;0;23766000;54.69465242;25.25036442;131.44777765;0.00000000;0.00000000;12.00000000;13.63434315;
23766533;57.2;19.5;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23766436;0;0;0;0;0.913;579.09;0;0;0;-0.013;0.013;1;23766437;0;0;0;0;0;0;0;0;0;23766000;54.69465242;25.25036442;131.44777765;0.00000000;0.00000000;12.00000000;13.63434315;
23766630;57.2;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23766536;0;0;0;0;0.913;579.055;0;0;0;-0.013;0.013;1;23766537;0;0;0;0;0;0;0;0;0;23766000;54.69465242;25.25036442;131.44777765;0.00000000;0.00000000;12.00000000;13.63434315;
23766727;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23766632;0;0;0;0;0.913;579.052;0;0;0;-0.013;0.013;1;23766633;0;0;0;0;0;0;0;0;0;23766000;54.69465242;25.25036442;131.44777765;0.00000000;0.00000000;12.00000000;13.63434315;
23766825;57.2;19.6;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23766729;0;0;0;0;0.913;579.071;0;0;0;-0.013;0.013;1;23766730;0;0;0;0;0;0;0;0;0;23766000;54.69465242;25.25036442;131.44777765;0.00000000;0.00000000;12.00000000;13.63434315;
23766971;57.2;19.6;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23766828;0;0;0;0;0.913;579.078;0;0;0;-0.013;0.013;1;23766829;0;0;0;0;0;0;0;0;0;23766000;54.69465242;25.25036442;131.44777765;0.00000000;0.00000000;12.00000000;13.63434315;
23767164;57.3;19.6;0;0;0;16.3;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23766974;0;0;0;0;0.913;579.113;0;0;0;-0.013;0.013;1;23766974;0;0;0;0;0;0;0;0;0;23766000;54.69465242;25.25036442;131.44777765;0.00000000;0.00000000;12.00000000;13.63434315;
23767263;57.3;19.6;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23767166;0;0;0;0;0.913;579.127;0;0;0;-0.013;0.013;1;23767167;0;0;0;0;0;0;0;0;0;23766000;54.69465242;25.25036442;131.44777765;0.00000000;0.00000000;12.00000000;13.63434315;
23767360;57.3;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23767264;0;0;0;0;0.913;579.16;0;0;0;-0.013;0.013;1;23767310;0;0;0;0;0;0;0;0;0;23767000;54.69465066;25.25037226;131.65254433;0.00000000;0.00000000;12.00000000;12.84982586;
23767458;57.3;19.6;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23767361;0;0;0;0;0.913;579.209;0;0;0;-0.013;0.013;1;23767408;0;0;0;0;0;0;0;0;0;23767000;54.69465066;25.25037226;131.65254433;0.00000000;0.00000000;12.00000000;12.84982586;
23767608;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0;23767459;0;0;0;0;0.913;579.194;0;0;0;-0.013;0.013;1;23767505;0;0;0;0;0;0;0;0;0;23767000;54.69465066;25.25037226;131.65254433;0.00000000;0.00000000;12.00000000;12.84982586;
23767804;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0;23767609;0;0;0;0;0.913;579.224;0;0;0;-0.013;0.013;1;23767611;0;0;0;0;0;0;0;0;0;23767000;54.69465066;25.25037226;131.65254433;0.00000000;0.00000000;12.00000000;12.84982586;
23767998;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23767806;0;0;0;0;0.913;579.227;0;0;0;-0.013;0.013;1;23767807;0;0;0;0;0;0;0;0;0;23767000;54.69465066;25.25037226;131.65254433;0.00000000;0.00000000;12.00000000;12.84982586;
23768145;57.2;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0;23768000;0;0;0;0;0.913;579.251;0;0;0;-0.013;0.013;1;23768001;0;0;0;0;0;0;0;0;0;23767000;54.69465066;25.25037226;131.65254433;0.00000000;0.00000000;12.00000000;12.84982586;
23768288;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0;23768147;0;0;0;0;0.913;579.269;0;0;0;-0.013;0.013;1;23768147;0;0;0;0;0;0;0;0;0;23767000;54.69465066;25.25037226;131.65254433;0.00000000;0.00000000;12.00000000;12.84982586;
23768388;57.3;19.5;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23768294;0;0;0;0;0.913;579.306;0;0;0;-0.013;0.013;1;23768294;0;0;0;0;0;0;0;0;0;23768000;54.69465009;25.25037751;131.81174516;0.00000000;0.00000000;12.00000000;12.03733349;
23768483;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23768433;0;0;0;0;0.913;579.308;0;0;0;-0.013;0.013;1;23768434;0;0;0;0;0;0;0;0;0;23768000;54.69465009;25.25037751;131.81174516;0.00000000;0.00000000;12.00000000;12.03733349;
23768633;57.2;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23768632;0;0;0;0;0.913;579.336;0;0;0;-0.013;0.013;1;23768633;0;0;0;0;0;0;0;0;0;23768000;54.69465009;25.25037751;131.81174516;0.00000000;0.00000000;12.00000000;12.03733349;
23768779;57.2;19.6;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23768632;0;0;0;0;0.913;579.336;0;0;0;-0.013;0.013;1;23768633;0;0;0;0;0;0;0;0;0;23768000;54.69465009;25.25037751;131.81174516;0.00000000;0.00000000;12.00000000;12.03733349;
23768876;57.3;19.5;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23768783;0;0;0;0;0.913;579.341;0;0;0;-0.013;0.013;1;23768784;0;0;0;0;0;0;0;0;0;23768000;54.69465009;25.25037751;131.81174516;0.00000000;0.00000000;12.00000000;12.03733349;
23769024;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23768878;0;0;0;0;0.913;579.328;0;0;0;-0.013;0.013;1;23768878;0;0;0;0;0;0;0;0;0;23768000;54.69465009;25.25037751;131.81174516;0.00000000;0.00000000;12.00000000;12.03733349;
23769119;57.3;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23769025;0;0;0;0;0.913;579.314;0;0;0;-0.013;0.013;1;23769026;0;0;0;0;0;0;0;0;0;23768000;54.69465009;25.25037751;131.81174516;0.00000000;0.00000000;12.00000000;12.03733349;
23769220;57.2;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23769121;0;0;0;0;0.913;579.32;0;0;0;-0.013;0.013;1;23769166;0;0;0;0;0;0;0;0;0;23768000;54.69465009;25.25037751;131.81174516;0.00000000;0.00000000;12.00000000;12.03733349;
23769415;57.2;19.6;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23769221;0;0;0;0;0.913;579.289;0;0;0;-0.013;0.013;1;23769263;0;0;0;0;0;0;0;0;0;23769000;54.69465032;25.25037624;131.94421087;0.00000000;0.00000000;8.00000000;11.31064415;
23769557;57.2;19.6;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23769416;0;0;0;0;0.913;579.239;0;0;0;-0.013;0.013;1;23769417;0;0;0;0;0;0;0;0;0;23769000;54.69465032;25.25037624;131.94421087;0.00000000;0.00000000;8.00000000;11.31064415;
23769754;57.2;19.6;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23769558;0;0;0;0;0.913;579.247;0;0;0;-0.013;0.013;1;23769558;0;0;0;0;0;0;0;0;0;23769000;54.69465032;25.25037624;131.94421087;0.00000000;0.00000000;8.00000000;11.31064415;
23769904;57.2;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23769755;0;0;0;0;0.913;579.188;0;0;0;-0.013;0.013;1;23769756;0;0;0;0;0;0;0;0;0;23769000;54.69465032;25.25037624;131.94421087;0.00000000;0.00000000;8.00000000;11.31064415;
23770098;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23769905;0;0;0;0;0.913;579.153;0;0;0;-0.013;0.013;1;23769905;0;0;0;0;0;0;0;0;0;23769000;54.69465032;25.25037624;131.94421087;0.00000000;0.00000000;8.00000000;11.31064415;
23770199;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23770098;0;0;0;0;0.913;579.072;0;0;0;-0.013;0.013;1;23770099;0;0;0;0;0;0;0;0;0;23769000;54.69465032;25.25037624;131.94421087;0.00000000;0.00000000;8.00000000;11.31064415;
23770333;57.2;19.6;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23770199;0;0;0;0;0.913;579.022;0;0;0;-0.013;0.013;1;23770199;0;0;0;0;0;0;0;0;0;23770000;54.69464432;25.25037981;131.72816027;0.00000000;0.00000000;8.00000000;10.85818672;
23770480;57.3;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23770348;0;0;0;0;0.913;579.017;0;0;0;-0.013;0.013;1;23770348;0;0;0;0;0;0;0;0;0;23770000;54.69464432;25.25037981;131.72816027;0.00000000;0.00000000;8.00000000;10.85818672;
23770581;57.3;19.5;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23770530;0;0;0;0;0.913;578.949;0;0;0;-0.013;0.013;1;23770531;0;0;0;0;0;0;0;0;0;23770000;54.69464432;25.25037981;131.72816027;0.00000000;0.00000000;8.00000000;10.85818672;
23770681;57.3;19.5;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23770630;0;0;0;0;0.913;578.956;0;0;0;-0.013;0.013;1;23770631;0;0;0;0;0;0;0;0;0;23770000;54.69464432;25.25037981;131.72816027;0.00000000;0.00000000;8.00000000;10.85818672;
23770782;57.3;19.5;0;0;0;16.3;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23770732;0;0;0;0;0.913;578.93;0;0;0;-0.013;0.013;1;23770782;0;0;0;0;0;0;0;0;0;23770000;54.69464432;25.25037981;131.72816027;0.00000000;0.00000000;8.00000000;10.85818672;
23770920;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0;23770834;0;0;0;0;0.913;578.9;0;0;0;-0.013;0.013;1;23770782;0;0;0;0;0;0;0;0;0;23770000;54.69464432;25.25037981;131.72816027;0.00000000;0.00000000;8.00000000;10.85818672;
23771067;57.2;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23771017;0;0;0;0;0.913;578.94;0;0;0;-0.013;0.013;1;23770921;0;0;0;0;0;0;0;0;0;23770000;54.69464432;25.25037981;131.72816027;0.00000000;0.00000000;8.00000000;10.85818672;
23771218;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23771118;0;0;0;0;0.913;578.908;0;0;0;-0.013;0.013;1;23771068;0;0;0;0;0;0;0;0;0;23770000;54.69464432;25.25037981;131.72816027;0.00000000;0.00000000;8.00000000;10.85818672;
23771311;57.4;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23771259;0;0;0;0;0.913;578.885;0;0;0;-0.013;0.013;1;23771219;0;0;0;0;0;0;0;0;0;23771000;54.69464187;25.25037564;131.16019732;0.00000000;0.00000000;8.00000000;10.45339394;
23771461;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23771358;0;0;0;0;0.913;578.919;0;0;0;-0.013;0.013;1;23771312;0;0;0;0;0;0;0;0;0;23771000;54.69464187;25.25037564;131.16019732;0.00000000;0.00000000;8.00000000;10.45339394;
23771559;57.2;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0;23771503;0;0;0;0;0.913;578.939;0;0;0;-0.013;0.013;1;23771462;0;0;0;0;0;0;0;0;0;23771000;54.69464187;25.25037564;131.16019732;0.00000000;0.00000000;8.00000000;10.45339394;
23771705;57.4;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23771656;0;0;0;0;0.913;578.921;0;0;0;-0.013;0.013;1;23771560;0;0;0;0;0;0;0;0;0;23771000;54.69464187;25.25037564;131.16019732;0.00000000;0.00000000;8.00000000;10.45339394;
23771802;57.3;19.6;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23771751;0;0;0;0;0.913;578.931;0;0;0;-0.013;0.013;1;23771705;0;0;0;0;0;0;0;0;0;23771000;54.69464187;25.25037564;131.16019732;0.00000000;0.00000000;8.00000000;10.45339394;
23771903;57.2;19.6;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23771847;0;0;0;0;0.913;578.895;0;0;0;-0.013;0.013;1;23771803;0;0;0;0;0;0;0;0;0;23771000;54.69464187;25.25037564;131.16019732;0.00000000;0.00000000;8.00000000;10.45339394;
23772044;57.3;19.5;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23771949;0;0;0;0;0.913;578.885;0;0;0;-0.013;0.013;1;23771903;0;0;0;0;0;0;0;0;0;23771000;54.69464187;25.25037564;131.16019732;0.00000000;0.00000000;8.00000000;10.45339394;
23772142;57.3;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0;23772093;0;0;0;0;0.912;578.855;0;0;0;-0.013;0.013;1;23772044;0;0;0;0;0;0;0;0;0;23771000;54.69464187;25.25037564;131.16019732;0.00000000;0.00000000;8.00000000;10.45339394;
23772284;57.2;19.5;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23772193;0;0;0;0;0.913;578.898;0;0;0;-0.013;0.013;1;23772143;0;0;0;0;0;0;0;0;0;23771000;54.69464187;25.25037564;131.16019732;0.00000000;0.00000000;8.00000000;10.45339394;
23772392;57.3;19.5;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23772293;0;0;0;0;0.912;578.859;0;0;0;-0.013;0.013;1;23772285;0;0;0;0;0;0;0;0;0;23772000;54.69463842;25.25037146;130.69303936;0.00000000;0.00000000;8.00000000;10.11881733;
23772478;57.3;19.5;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23772443;0;0;0;0;0.912;578.853;0;0;0;-0.013;0.013;1;23772443;0;0;0;0;0;0;0;0;0;23772000;54.69463842;25.25037146;130.69303936;0.00000000;0.00000000;8.00000000;10.11881733;
